enzyme_idx,string_id,uniprot_id
3341,3847.Q2N2K1,Q2N2K1
3342,3847.Q2N2K2,Q2N2K2
3343,3847.Q2PMD5,Q2PMD5
3344,3847.Q2PMM9,Q2PMM9
3345,3847.Q2PMN2,Q2PMN2
3346,3847.Q2PMN3,Q2PMN3
3347,3847.Q2PMN4,Q2PMN4
3348,3847.Q2PMN5,Q2PMN5
3349,3847.Q2PMN6,Q2PMN6
3350,3847.Q2PMN7,Q2PMN7
3351,3847.Q2PMN8,Q2PMN8
3352,3847.Q2PMQ6,Q2PMQ6
3353,3847.Q2PMQ9,Q2PMQ9
3354,3847.Q2PMR7,Q2PMR7
3355,3847.Q2PMR8,Q2PMR8
3356,3847.Q2PMS0,Q2PMS0
3357,3847.Q2PMS6,Q2PMS6
3358,3847.Q2PMS7,Q2PMS7
3359,3847.Q2PMS8,Q2PMS8
3360,3847.Q2PMS9,Q2PMS9
3361,3847.Q2PMT1,Q2PMT1
3362,3847.Q2PMT8,Q2PMT8
3363,3847.Q2PMT9,Q2PMT9
3364,3847.Q2PMU2,Q2PMU2
3365,3847.Q2PMU3,Q2PMU3
3366,3847.Q2PMU8,Q2PMU8
3367,3847.Q2PMU9,Q2PMU9
3368,3847.Q2PMV0,Q2PMV0
3369,3847.Q2Q021,Q2Q021
3370,3847.Q2TUW0,Q2TUW0
3371,3847.Q39810,Q39810
3372,3847.Q39833,Q39833
3373,3847.Q39839,Q39839
3374,3847.Q39886,Q39886
3375,3847.Q39891,Q39891
3376,3847.Q3T7D5,Q3T7D5
3377,3847.Q41219,Q41219
3378,3847.Q42800,Q42800
3379,3847.Q42805,Q42805
3380,3847.Q42806,Q42806
3381,3847.Q4JEZ6,Q4JEZ6
3382,3847.Q53B69,Q53B69
3383,3847.Q53B70,Q53B70
3384,3847.Q53B72,Q53B72
3385,3847.Q53B74,Q53B74
3386,3847.Q53B75,Q53B75
3387,3847.Q5GKZ7,Q5GKZ7
3388,3847.Q5NUF3,Q5NUF3
3389,3847.Q6DW75,Q6DW75
3390,3847.Q6DW76,Q6DW76
3391,3847.Q6PP98,Q6PP98
3392,3847.Q6PP99,Q6PP99
3393,3847.Q6T300,Q6T300
3394,3847.Q6X0M9,Q6X0M9
3395,3847.Q6X0N0,Q6X0N0
3396,3847.Q71EW8,Q71EW8
3397,3847.Q84L66,Q84L66
3398,3847.Q8GZU9,Q8GZU9
3399,3847.Q8RVH5,Q8RVH5
3400,3847.Q8S3B9,Q8S3B9
3401,3847.Q8S5C1,Q8S5C1
3402,3847.Q8SAG8,Q8SAG8
3403,3847.Q8W1A0,Q8W1A0
3404,3847.Q8W1A1,Q8W1A1
3405,3847.Q93XE6,Q93XE6
3406,3847.Q94C02,Q94C02
3407,3847.Q9AWB2,Q9AWB2
3408,3847.Q9FQE2,Q9FQE2
3409,3847.Q9FQE6,Q9FQE6
3410,3847.Q9FZL4,Q9FZL4
3411,3847.Q9LKY3,Q9LKY3
3412,3847.Q9LKY4,Q9LKY4
3413,3847.Q9M4R7,Q9M4R7
3414,3847.Q9M6D6,Q9M6D6
3415,3847.Q9S926,Q9S926
3416,3847.Q9SDY6,Q9SDY6
3417,3847.Q9SDZ0,Q9SDZ0
3418,3847.Q9SLR8,Q9SLR8
3419,3847.Q9SWB4,Q9SWB4
3420,3847.Q9SWR5,Q9SWR5
3421,3847.Q9SYR0,Q9SYR0
3422,3847.Q9XE60,Q9XE60
3423,3847.S4UQS3,S4UQS3
3424,3847.U3THC0,U3THC0
