Protein IDs,Gene names,Protein names,Fasta headers,Log2FC,P_Value,Mean_Control,Mean_Ethylene
Glyma.16G158100.1.p,,,Glyma.16G158100.1.p pacid=30561301 transcript=Glyma.16G158100.1 locus=Glyma.16G158100 ID=Glyma.16G158100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.177668008251221,0.0388047268053323,87230666.66666667,38561666.66666666
Glyma.16G162400.1.p;Glyma.16G162500.1.p;Glyma.16G162300.1.p;Glyma.16G160300.1.p;Glyma.16G160600.2.p;Glyma.16G160600.4.p;Glyma.16G160600.3.p;Glyma.16G160600.1.p;Glyma.02G077600.1.p,,,Glyma.16G162400.1.p pacid=30561344 transcript=Glyma.16G162400.1 locus=Glyma.16G162400 ID=Glyma.16G162400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G162500.1.p pacid=30561117 transcript=Glyma.16G162500.1 locus=Glyma.16G162500 ID=Glyma.16G162500.1.Wm82.a,5.733581582660103,0.0510622501139756,70960.0,3775666.6666666665
Glyma.16G163800.1.p,,,Glyma.16G163800.1.p pacid=30559879 transcript=Glyma.16G163800.1 locus=Glyma.16G163800 ID=Glyma.16G163800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.209148859348987,0.4326629665830613,5011686.666666667,2167673.333333333
Glyma.16G164200.1.p;Glyma.16G164300.1.p,,,Glyma.16G164200.1.p pacid=30561375 transcript=Glyma.16G164200.1 locus=Glyma.16G164200 ID=Glyma.16G164200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,5.057679235325083,0.0036596481611639,44368333.333333336,1477700000.0
Glyma.16G164400.2.p;Glyma.16G164400.1.p,,,Glyma.16G164400.2.p pacid=30560302 transcript=Glyma.16G164400.2 locus=Glyma.16G164400 ID=Glyma.16G164400.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G164400.1.p pacid=30560301 transcript=Glyma.16G164400.1 locus=Glyma.16G164400 ID=Glyma.16G164400.1.Wm82.a,3.485405043681566,0.4226497308103742,70960.0,794740.0
Glyma.16G164900.5.p;Glyma.16G164900.4.p;Glyma.16G164900.3.p;Glyma.16G164900.2.p;Glyma.16G164900.1.p;Glyma.02G080400.1.p,,,Glyma.16G164900.5.p pacid=30561320 transcript=Glyma.16G164900.5 locus=Glyma.16G164900 ID=Glyma.16G164900.5.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G164900.4.p pacid=30561319 transcript=Glyma.16G164900.4 locus=Glyma.16G164900 ID=Glyma.16G164900.4.Wm82.a,0.3161282208639854,0.1167399734466404,94464333.33333331,117606666.66666669
Glyma.16G165200.1.p,,,Glyma.16G165200.1.p pacid=30562165 transcript=Glyma.16G165200.1 locus=Glyma.16G165200 ID=Glyma.16G165200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2575493707997567,0.2780998588628012,1068123333.3333334,893493333.3333334
Glyma.16G165500.1.p,,,Glyma.16G165500.1.p pacid=30559500 transcript=Glyma.16G165500.1 locus=Glyma.16G165500 ID=Glyma.16G165500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.9543015606572668,0.042189884613947,574013333.3333334,296243333.3333333
Glyma.16G165800.1.p,,,Glyma.16G165800.1.p pacid=30561378 transcript=Glyma.16G165800.1 locus=Glyma.16G165800 ID=Glyma.16G165800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3214299623653162,0.3606180944041156,1978733333.3333333,1583533333.3333333
Glyma.16G166000.1.p,,,Glyma.16G166000.1.p pacid=30559201 transcript=Glyma.16G166000.1 locus=Glyma.16G166000 ID=Glyma.16G166000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-4.1213061382415495,0.2257766848603826,12816986.666666666,736460.0
Glyma.16G167600.1.p,,,Glyma.16G167600.1.p pacid=30561139 transcript=Glyma.16G167600.1 locus=Glyma.16G167600 ID=Glyma.16G167600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2022930019443796,0.9123888103175258,8301640.0,7215520.0
Glyma.16G167900.1.p,,,Glyma.16G167900.1.p pacid=30559169 transcript=Glyma.16G167900.1 locus=Glyma.16G167900 ID=Glyma.16G167900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6826368248179628,0.2390645413662447,19860600.0,31877666.666666668
Glyma.16G168000.2.p;Glyma.16G168000.1.p,,,Glyma.16G168000.2.p pacid=30561229 transcript=Glyma.16G168000.2 locus=Glyma.16G168000 ID=Glyma.16G168000.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G168000.1.p pacid=30561228 transcript=Glyma.16G168000.1 locus=Glyma.16G168000 ID=Glyma.16G168000.1.Wm82.a,-0.7707328734328313,0.0175700697080616,1451933333.3333333,851006666.6666666
Glyma.16G168800.1.p,,,Glyma.16G168800.1.p pacid=30560217 transcript=Glyma.16G168800.1 locus=Glyma.16G168800 ID=Glyma.16G168800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.213018378566536,0.5928677639004174,24859000.0,28814333.33333333
Glyma.16G173000.2.p;Glyma.16G173000.1.p,,,Glyma.16G173000.2.p pacid=30558927 transcript=Glyma.16G173000.2 locus=Glyma.16G173000 ID=Glyma.16G173000.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G173000.1.p pacid=30558926 transcript=Glyma.16G173000.1 locus=Glyma.16G173000 ID=Glyma.16G173000.1.Wm82.a,2.6495238619914723,4.263298574236936e-05,206456666.66666663,1295433333.3333333
Glyma.16G176200.2.p;Glyma.16G176200.1.p;Glyma.16G176200.3.p;Glyma.19G057000.1.p,,,Glyma.16G176200.2.p pacid=30561496 transcript=Glyma.16G176200.2 locus=Glyma.16G176200 ID=Glyma.16G176200.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G176200.1.p pacid=30561495 transcript=Glyma.16G176200.1 locus=Glyma.16G176200 ID=Glyma.16G176200.1.Wm82.a,0.9350778220797524,0.0143688597641955,192600000.0,368250000.0
Glyma.16G179800.1.p,,,Glyma.16G179800.1.p pacid=30561115 transcript=Glyma.16G179800.1 locus=Glyma.16G179800 ID=Glyma.16G179800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-5.715499691839285,0.4226497308103742,3728640.0,70960.0
Glyma.16G180500.1.p,,,Glyma.16G180500.1.p pacid=30559873 transcript=Glyma.16G180500.1 locus=Glyma.16G180500 ID=Glyma.16G180500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.5795919794881186,0.4955198291394428,4302633.333333333,2879120.0
Glyma.16G189000.3.p;Glyma.16G189000.2.p;Glyma.16G189000.1.p;Glyma.16G183900.1.p;Glyma.16G188900.1.p;Glyma.09G138300.1.p,,,Glyma.16G189000.3.p pacid=30561101 transcript=Glyma.16G189000.3 locus=Glyma.16G189000 ID=Glyma.16G189000.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G189000.2.p pacid=30561100 transcript=Glyma.16G189000.2 locus=Glyma.16G189000 ID=Glyma.16G189000.2.Wm82.a,-0.2889517578775147,0.8212928284208665,10669953.333333334,8733320.0
Glyma.16G189100.1.p,,,Glyma.16G189100.1.p pacid=30560341 transcript=Glyma.16G189100.1 locus=Glyma.16G189100 ID=Glyma.16G189100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.3729282072649802,0.5526614028280971,226163333.3333333,292876666.6666667
Glyma.16G189500.1.p,,,Glyma.16G189500.1.p pacid=30559685 transcript=Glyma.16G189500.1 locus=Glyma.16G189500 ID=Glyma.16G189500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0841770217253182,0.7941868994002734,498090000.0,528016666.6666667
Glyma.16G194100.1.p,,,Glyma.16G194100.1.p pacid=30561719 transcript=Glyma.16G194100.1 locus=Glyma.16G194100 ID=Glyma.16G194100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.9829734136287004,0.018306582670576,13944100.0,27561000.0
Glyma.16G199200.1.p;Glyma.16G199200.2.p,,,Glyma.16G199200.1.p pacid=30559248 transcript=Glyma.16G199200.1 locus=Glyma.16G199200 ID=Glyma.16G199200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G199200.2.p pacid=30559249 transcript=Glyma.16G199200.2 locus=Glyma.16G199200 ID=Glyma.16G199200.2.Wm82.a,0.3658895311459476,0.0345033294188526,1680200000.0,2165233333.333333
Glyma.16G199500.1.p,,,Glyma.16G199500.1.p pacid=30559472 transcript=Glyma.16G199500.1 locus=Glyma.16G199500 ID=Glyma.16G199500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.6503756189416641,0.0872136585807076,414520000.0,264096666.66666663
Glyma.16G200600.2.p;Glyma.16G200600.1.p,,,Glyma.16G200600.2.p pacid=30560283 transcript=Glyma.16G200600.2 locus=Glyma.16G200600 ID=Glyma.16G200600.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G200600.1.p pacid=30560282 transcript=Glyma.16G200600.1 locus=Glyma.16G200600 ID=Glyma.16G200600.1.Wm82.a,-0.3277398370029891,0.1759009857947062,23920333.33333333,19059333.33333333
Glyma.16G201000.1.p,,,Glyma.16G201000.1.p pacid=30561562 transcript=Glyma.16G201000.1 locus=Glyma.16G201000 ID=Glyma.16G201000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.2087716917759956,0.3818981858907958,6780566.666666667,15672653.333333334
Glyma.16G202500.1.p,,,Glyma.16G202500.1.p pacid=30561256 transcript=Glyma.16G202500.1 locus=Glyma.16G202500 ID=Glyma.16G202500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.4109065576400784,0.1945426864265612,153303333.33333334,203820000.0
Glyma.16G203800.1.p,,,Glyma.16G203800.1.p pacid=30558797 transcript=Glyma.16G203800.1 locus=Glyma.16G203800 ID=Glyma.16G203800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-4.788175003713651,0.3793221645265122,40619366.66666666,1470106.6666666667
Glyma.16G204000.1.p;Glyma.09G153200.2.p;Glyma.09G153200.1.p,,,Glyma.16G204000.1.p pacid=30559527 transcript=Glyma.16G204000.1 locus=Glyma.16G204000 ID=Glyma.16G204000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.09G153200.2.p pacid=30482592 transcript=Glyma.09G153200.2 locus=Glyma.09G153200 ID=Glyma.09G153200.2.Wm82.a,1.318828842466787,0.1348912914801559,15029986.666666666,37494333.333333336
Glyma.16G204100.1.p,,,Glyma.16G204100.1.p pacid=30561024 transcript=Glyma.16G204100.1 locus=Glyma.16G204100 ID=Glyma.16G204100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3136302038246401,0.6662420970299199,2182933.333333333,1756420.0
Glyma.16G204600.1.p;Glyma.09G153900.1.p;Glyma.16G204600.2.p,,,Glyma.16G204600.1.p pacid=30558919 transcript=Glyma.16G204600.1 locus=Glyma.16G204600 ID=Glyma.16G204600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.09G153900.1.p pacid=30486157 transcript=Glyma.09G153900.1 locus=Glyma.09G153900 ID=Glyma.09G153900.1.Wm82.a,0.5467366249384427,0.057921093411431,24131666.666666668,35251000.0
Glyma.16G205200.1.p,,,Glyma.16G205200.1.p pacid=30561811 transcript=Glyma.16G205200.1 locus=Glyma.16G205200 ID=Glyma.16G205200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.7656059586507572,0.1075075760601497,3174000000.0,1866966666.6666667
Glyma.16G205400.1.p,,,Glyma.16G205400.1.p pacid=30560382 transcript=Glyma.16G205400.1 locus=Glyma.16G205400 ID=Glyma.16G205400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4043254140802104,0.4447048251558264,32501333.33333333,24557666.666666668
Glyma.16G207800.1.p;Glyma.09G157100.1.p,,,Glyma.16G207800.1.p pacid=30561701 transcript=Glyma.16G207800.1 locus=Glyma.16G207800 ID=Glyma.16G207800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2536447418291397,0.1909102919225252,205273333.3333333,244730000.0
Glyma.16G208300.1.p;Glyma.09G157800.1.p,,,Glyma.16G208300.1.p pacid=30561363 transcript=Glyma.16G208300.1 locus=Glyma.16G208300 ID=Glyma.16G208300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.6268516700027535,0.0574197746689065,22858666.666666668,14803000.0
Glyma.16G208400.14.p;Glyma.16G208400.10.p;Glyma.16G208400.9.p;Glyma.16G208400.8.p;Glyma.16G208400.7.p;Glyma.16G208400.6.p;Glyma.16G208400.5.p;Glyma.16G208400.4.p;Glyma.16G208400.3.p;Glyma.16G208400.2.p;Glyma.16G208400.12.p;Glyma.16G208400.1.p,,,Glyma.16G208400.14.p pacid=30559725 transcript=Glyma.16G208400.14 locus=Glyma.16G208400 ID=Glyma.16G208400.14.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G208400.10.p pacid=30559724 transcript=Glyma.16G208400.10 locus=Glyma.16G208400 ID=Glyma.16G208400.10.,1.4394156929240045,0.2076709162325583,30987066.666666668,84040333.33333333
Glyma.16G208700.1.p,,,Glyma.16G208700.1.p pacid=30561506 transcript=Glyma.16G208700.1 locus=Glyma.16G208700 ID=Glyma.16G208700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4221132539892934,0.3242481993030659,38471333.333333336,28712333.33333333
Glyma.16G209800.1.p;Glyma.10G174600.2.p;Glyma.10G174600.1.p,,,Glyma.16G209800.1.p pacid=30559256 transcript=Glyma.16G209800.1 locus=Glyma.16G209800 ID=Glyma.16G209800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3757809708071717,0.0233247219730872,315116666.6666667,242856666.66666663
Glyma.16G211700.1.p;Glyma.16G211800.1.p,,,Glyma.16G211700.1.p pacid=30560424 transcript=Glyma.16G211700.1 locus=Glyma.16G211700 ID=Glyma.16G211700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0772273308022395,0.806170641439012,4262100000.0,4496466666.666667
Glyma.16G212500.1.p;Glyma.09G163900.1.p,,,Glyma.16G212500.1.p pacid=30561453 transcript=Glyma.16G212500.1 locus=Glyma.16G212500 ID=Glyma.16G212500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.09G163900.1.p pacid=30484580 transcript=Glyma.09G163900.1 locus=Glyma.09G163900 ID=Glyma.09G163900.1.Wm82.a,-1.1229789210776813,0.0101310340872247,474113333.3333333,217686666.66666663
Glyma.16G213200.1.p,,,Glyma.16G213200.1.p pacid=30562061 transcript=Glyma.16G213200.1 locus=Glyma.16G213200 ID=Glyma.16G213200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.1229325205922176,0.1136883326722774,86648000.0,188710000.0
Glyma.16G214500.1.p;Glyma.16G214000.1.p;Glyma.20G211700.1.p;Glyma.10G178400.1.p;Glyma.10G002200.1.p;Glyma.02G002100.1.p;Glyma.16G215100.1.p;Glyma.16G214100.2.p;Glyma.16G213900.3.p;Glyma.16G213900.1.p;Glyma.16G214100.1.p,,,Glyma.16G214500.1.p pacid=30561071 transcript=Glyma.16G214500.1 locus=Glyma.16G214500 ID=Glyma.16G214500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.1334270140488445,0.0058306363007782,6971033.333333333,15293000.0
Glyma.16G217300.1.p,,,Glyma.16G217300.1.p pacid=30562113 transcript=Glyma.16G217300.1 locus=Glyma.16G217300 ID=Glyma.16G217300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.9149202812642848,0.68037445170854,2329906.6666666665,1235720.0
Glyma.16G217600.1.p;Glyma.09G167800.2.p;Glyma.09G167800.1.p,,,Glyma.16G217600.1.p pacid=30559081 transcript=Glyma.16G217600.1 locus=Glyma.16G217600 ID=Glyma.16G217600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.4418423019255968,0.3310518657430418,46027333.333333336,62520666.66666666
Glyma.16G218500.1.p;Glyma.09G168900.1.p;Glyma.05G136100.2.p;Glyma.08G091300.1.p;Glyma.08G091500.1.p;Glyma.08G091400.1.p;Glyma.05G136100.1.p,,,Glyma.16G218500.1.p pacid=30561958 transcript=Glyma.16G218500.1 locus=Glyma.16G218500 ID=Glyma.16G218500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.09G168900.1.p pacid=30482692 transcript=Glyma.09G168900.1 locus=Glyma.09G168900 ID=Glyma.09G168900.1.Wm82.a,-1.0821800660121157,0.0250413286037549,59459666.66666666,28083666.666666668
Glyma.16G219400.1.p;Glyma.16G219400.2.p;Glyma.16G219400.3.p;Glyma.09G169700.1.p,,,Glyma.16G219400.1.p pacid=30558944 transcript=Glyma.16G219400.1 locus=Glyma.16G219400 ID=Glyma.16G219400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G219400.2.p pacid=30558945 transcript=Glyma.16G219400.2 locus=Glyma.16G219400 ID=Glyma.16G219400.2.Wm82.a,0.417200112517758,0.0455938366159108,224980000.0,300423333.3333333
Glyma.16G219500.1.p;Glyma.09G169800.1.p;Glyma.09G169900.1.p,,,Glyma.16G219500.1.p pacid=30560605 transcript=Glyma.16G219500.1 locus=Glyma.16G219500 ID=Glyma.16G219500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.5027506141340372,0.0710264605472379,3362900000.0,2373400000.0
Glyma.16G220200.1.p;Glyma.03G002200.2.p;Glyma.03G002200.1.p;Glyma.18G215500.2.p;Glyma.18G215500.1.p,,,Glyma.16G220200.1.p pacid=30561023 transcript=Glyma.16G220200.1 locus=Glyma.16G220200 ID=Glyma.16G220200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.03G002200.2.p pacid=30518745 transcript=Glyma.03G002200.2 locus=Glyma.03G002200 ID=Glyma.03G002200.2.Wm82.a,-0.6739976042608129,0.3553027777148504,44451333.333333336,27860653.33333333
Glyma.16G221400.1.p,,,Glyma.16G221400.1.p pacid=30561466 transcript=Glyma.16G221400.1 locus=Glyma.16G221400 ID=Glyma.16G221400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0644225174205784,0.4377017343352887,97866000.0,93592000.0
Glyma.17G000700.1.p,,,Glyma.17G000700.1.p pacid=30481820 transcript=Glyma.17G000700.1 locus=Glyma.17G000700 ID=Glyma.17G000700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0144496350062529,0.9746224600055275,66163000.0,66829000.0
Glyma.17G000800.2.p;Glyma.17G000800.1.p,,,Glyma.17G000800.2.p pacid=30480580 transcript=Glyma.17G000800.2 locus=Glyma.17G000800 ID=Glyma.17G000800.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G000800.1.p pacid=30480579 transcript=Glyma.17G000800.1 locus=Glyma.17G000800 ID=Glyma.17G000800.1.Wm82.a,-0.5153153283261391,0.0799758792827801,535180000.0,374433333.3333333
Glyma.17G002400.1.p;Glyma.17G002400.3.p;Glyma.17G002400.2.p;Glyma.17G002400.4.p,,,Glyma.17G002400.1.p pacid=30481686 transcript=Glyma.17G002400.1 locus=Glyma.17G002400 ID=Glyma.17G002400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G002400.3.p pacid=30481688 transcript=Glyma.17G002400.3 locus=Glyma.17G002400 ID=Glyma.17G002400.3.Wm82.a,-0.2901780222756298,0.0908920518879696,757816666.6666666,619743333.3333334
Glyma.17G003200.2.p;Glyma.17G003200.8.p;Glyma.17G003200.7.p;Glyma.17G003200.10.p;Glyma.17G003200.1.p;Glyma.17G003200.4.p;Glyma.17G003200.3.p;Glyma.17G003200.6.p;Glyma.17G003200.5.p;Glyma.17G003200.9.p,,,Glyma.17G003200.2.p pacid=30481104 transcript=Glyma.17G003200.2 locus=Glyma.17G003200 ID=Glyma.17G003200.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G003200.8.p pacid=30481099 transcript=Glyma.17G003200.8 locus=Glyma.17G003200 ID=Glyma.17G003200.8.Wm82.a,-0.8052319197035888,0.5015986683301269,10219766.666666666,5848466.666666667
Glyma.17G003300.2.p;Glyma.17G003300.1.p,,,Glyma.17G003300.2.p pacid=30479434 transcript=Glyma.17G003300.2 locus=Glyma.17G003300 ID=Glyma.17G003300.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G003300.1.p pacid=30479435 transcript=Glyma.17G003300.1 locus=Glyma.17G003300 ID=Glyma.17G003300.1.Wm82.a,0.3928580189889945,0.032607140261308,64630000.0,84858666.66666667
Glyma.17G004800.1.p;Glyma.07G268900.1.p,,,Glyma.17G004800.1.p pacid=30479140 transcript=Glyma.17G004800.1 locus=Glyma.17G004800 ID=Glyma.17G004800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.07G268900.1.p pacid=30491682 transcript=Glyma.07G268900.1 locus=Glyma.07G268900 ID=Glyma.07G268900.1.Wm82.a,-0.0771575226025796,0.6970774442697486,148243333.33333334,140523333.33333334
Glyma.17G005300.2.p;Glyma.17G005300.1.p,,,Glyma.17G005300.2.p pacid=30482356 transcript=Glyma.17G005300.2 locus=Glyma.17G005300 ID=Glyma.17G005300.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G005300.1.p pacid=30482355 transcript=Glyma.17G005300.1 locus=Glyma.17G005300 ID=Glyma.17G005300.1.Wm82.a,0.2488879107215393,0.7497405489181839,17460653.333333332,20748333.33333333
Glyma.17G009100.1.p,,,Glyma.17G009100.1.p pacid=30479243 transcript=Glyma.17G009100.1 locus=Glyma.17G009100 ID=Glyma.17G009100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.3031325397988098,0.0938945294358797,11205033.333333334,13825000.0
Glyma.17G009400.1.p;Glyma.17G009400.2.p;Glyma.02G116900.1.p;Glyma.09G008900.2.p;Glyma.15G113300.1.p;Glyma.09G008900.1.p,,,Glyma.17G009400.1.p pacid=30481237 transcript=Glyma.17G009400.1 locus=Glyma.17G009400 ID=Glyma.17G009400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G009400.2.p pacid=30481238 transcript=Glyma.17G009400.2 locus=Glyma.17G009400 ID=Glyma.17G009400.2.Wm82.a,0.2003899550976804,0.0865590767278964,307230000.0,353010000.0
Glyma.17G009700.1.p;Glyma.07G264300.1.p,,,Glyma.17G009700.1.p pacid=30479839 transcript=Glyma.17G009700.1 locus=Glyma.17G009700 ID=Glyma.17G009700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.07G264300.1.p pacid=30494100 transcript=Glyma.07G264300.1 locus=Glyma.07G264300 ID=Glyma.07G264300.1.Wm82.a,0.0856797508202795,0.7028369222929137,11697900.0,12413666.666666666
Glyma.17G012000.5.p;Glyma.17G012000.4.p;Glyma.17G012000.3.p;Glyma.17G012000.2.p;Glyma.17G012000.1.p,,,Glyma.17G012000.5.p pacid=30479874 transcript=Glyma.17G012000.5 locus=Glyma.17G012000 ID=Glyma.17G012000.5.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G012000.4.p pacid=30479870 transcript=Glyma.17G012000.4 locus=Glyma.17G012000 ID=Glyma.17G012000.4.Wm82.a,0.1700634037800421,0.3088966938041857,5868000000.0,6602133333.333333
Glyma.17G012300.1.p;Glyma.07G261800.1.p,,,Glyma.17G012300.1.p pacid=30478727 transcript=Glyma.17G012300.1 locus=Glyma.17G012300 ID=Glyma.17G012300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.07G261800.1.p pacid=30491812 transcript=Glyma.07G261800.1 locus=Glyma.07G261800 ID=Glyma.07G261800.1.Wm82.a,-2.206135592865302,0.0024021153716391,140780000.0,30509000.0
Glyma.17G013800.1.p;Glyma.14G222000.2.p,,,Glyma.17G013800.1.p pacid=30481295 transcript=Glyma.17G013800.1 locus=Glyma.17G013800 ID=Glyma.17G013800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-2.426764266712645,0.0450278217191825,42213666.66666666,7850986.666666667
Glyma.17G014800.1.p,,,Glyma.17G014800.1.p pacid=30480250 transcript=Glyma.17G014800.1 locus=Glyma.17G014800 ID=Glyma.17G014800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6781299868550993,0.2937216292788796,34153000.0,54647000.0
Glyma.17G015600.1.p,,,Glyma.17G015600.1.p pacid=30478931 transcript=Glyma.17G015600.1 locus=Glyma.17G015600 ID=Glyma.17G015600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.098909074956578,0.1035231607422932,213750000.0,99793333.33333331
Glyma.17G016200.5.p;Glyma.17G016200.4.p;Glyma.17G016200.3.p;Glyma.17G016200.2.p;Glyma.17G016200.1.p;Glyma.07G257800.3.p;Glyma.07G257800.2.p;Glyma.07G257800.1.p,,,Glyma.17G016200.5.p pacid=30480842 transcript=Glyma.17G016200.5 locus=Glyma.17G016200 ID=Glyma.17G016200.5.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G016200.4.p pacid=30480843 transcript=Glyma.17G016200.4 locus=Glyma.17G016200 ID=Glyma.17G016200.4.Wm82.a,-1.1838671693953873,0.1043334433736657,4328600.0,1905320.0
Glyma.17G018200.1.p,,,Glyma.17G018200.1.p pacid=30480878 transcript=Glyma.17G018200.1 locus=Glyma.17G018200 ID=Glyma.17G018200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.5375983450757897,0.2413250490517547,257476666.66666663,177380000.0
Glyma.17G020600.1.p;Glyma.06G252400.1.p,,,Glyma.17G020600.1.p pacid=30482258 transcript=Glyma.17G020600.1 locus=Glyma.17G020600 ID=Glyma.17G020600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.9372340605169096,0.1629559870082496,52541666.66666666,27439000.0
Glyma.17G021100.1.p;Glyma.07G253300.1.p,,,Glyma.17G021100.1.p pacid=30478542 transcript=Glyma.17G021100.1 locus=Glyma.17G021100 ID=Glyma.17G021100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.07G253300.1.p pacid=30493817 transcript=Glyma.07G253300.1 locus=Glyma.07G253300 ID=Glyma.07G253300.1.Wm82.a,-0.1247484970038304,0.7892349543274548,32288666.666666668,29614000.0
Glyma.17G021200.1.p,,,Glyma.17G021200.1.p pacid=30481429 transcript=Glyma.17G021200.1 locus=Glyma.17G021200 ID=Glyma.17G021200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,6.933046346376011,0.1836115860119919,70960.0,8670986.666666666
Glyma.17G021400.1.p;Glyma.07G253000.1.p,,,Glyma.17G021400.1.p pacid=30482206 transcript=Glyma.17G021400.1 locus=Glyma.17G021400 ID=Glyma.17G021400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.07G253000.1.p pacid=30493793 transcript=Glyma.07G253000.1 locus=Glyma.07G253000 ID=Glyma.07G253000.1.Wm82.a,-1.0240958004480432,0.0111593008615012,324413333.3333333,159520000.0
Glyma.17G022300.2.p;Glyma.17G022300.1.p;Glyma.17G022300.3.p,,,Glyma.17G022300.2.p pacid=30480828 transcript=Glyma.17G022300.2 locus=Glyma.17G022300 ID=Glyma.17G022300.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.17G022300.1.p pacid=30480827 transcript=Glyma.17G022300.1 locus=Glyma.17G022300 ID=Glyma.17G022300.1.Wm82.a,0.6444545289653458,0.0223727126725834,14239000.0,22257666.666666668
