gene_id	ec
100810815	3.1.1.11
100810816	1.3.1.105
100810824	3.1.4.4
100810829	1.3.3.6
100810836	2.3.1.12
100810838	2.7.11.22
100810842	2.5.1.55
100810844	2.3.2.24
100810846	1.8.1.7
100810850	4.2.1.2
100810852	1.11.1.7
100810853	3.1.1.11
100810857	4.2.2.2
100810865	2.3.2.27
100810871	1.1.1.8
100810890	4.2.1.92
100810895	5.5.1.19
100810896	1.3.1.78
100810904	2.1.1.56
100810907	1.1.1.22
100810908	4.4.1.5
100810913	2.1.1.77
100810922	3.4.19.12
100810924	2.7.11.1
100810926	2.1.2.1
100810927	3.4.21.53
100810929	3.2.1.14
100810937	1.14.20.6
100810938	3.2.1.26
100810957	1.2.1.70
100810963	2.3.2.27
100810971	3.2.1.4
100810985	3.2.1.21
100810990	3.4.24.64
100810992	4.2.1.96
100810993	1.10.3.2
100810996	3.4.24.64
100810997	2.7.11.22
100811043	1.14.11.13
100811054	6.3.2.17
100811058	3.4.19.12
100811067	2.3.2.23
100811068	1.14.11.2
100811075	1.1.1.49
100811075	1.1.1.363
100811077	3.2.1.39
100811080	1.14.14.96
100811081	1.1.1.39
100811084	4.2.1.11
100811089	2.5.1.19
100811094	3.6.1.1
100811099	2.3.2.27
100811101	4.3.1.24
100811123	2.3.2.27
100811127	2.1.1.10
100811138	1.1.1.184
100811138	1.1.1.189
100811138	1.1.1.197
100811146	2.7.1.150
100811153	2.3.2.27
100811160	2.3.2.27
100811169	3.1.1.106
100811170	1.11.1.7
100811171	2.3.2.27
100811181	2.4.1.43
100811186	1.2.1.31
100811186	1.2.1.8
100811186	1.2.1.3
100811204	1.11.1.7
100811207	1.2.4.1
100811211	6.3.2.2
100811212	3.1.1.98
100811214	5.6.2.4
100811216	4.2.2.2
100811217	4.2.1.10
100811217	1.1.1.25
100811222	3.1.2.4
100811224	1.6.5.2
100811229	2.4.1.141
100811230	2.7.1.48
100811237	1.1.1.34
100811246	1.5.1.8
100811246	1.5.1.9
100811247	2.1.1.104
100811249	1.11.1.7
100811250	2.3.2.27
100811253	5.3.4.1
100811255	1.5.3.17
100811258	2.3.2.27
100811277	1.11.1.7
100811288	2.7.1.35
100811292	2.7.7.6
100811293	2.3.2.27
100811302	4.2.1.11
100811306	6.2.1.3
100811308	2.3.2.27
100811317	2.1.1.14
100811320	2.7.7.19
100811326	1.1.1.41
100811330	2.3.2.27
100811331	4.2.1.1
100811339	3.1.3.12
100811346	2.7.11.1
100811352	3.2.2.20
100811359	2.7.11.1
100811370	2.3.2.23
100811372	4.1.1.65
100811389	2.3.2.24
100811391	6.2.1.45
100811396	1.11.1.7
100811402	1.1.1.37
100811409	5.1.3.6
100811413	3.1.3.16
100811418	6.2.1.12
100811432	1.11.1.7
100811434	2.7.1.68
100811435	2.3.1.20
100811435	2.3.1.314
100811437	3.4.11.14
100811444	2.3.2.27
100811451	2.4.1.144
100811461	3.2.1.78
100811463	2.4.1.15
100811463	3.1.3.12
100811499	2.7.1.67
100811500	5.4.99.28
100811501	1.2.1.3
100811502	2.5.1.58
100811502	2.5.1.59
100811503	5.6.2.4
100811505	2.7.1.107
100811509	3.2.1.4
100811513	1.2.4.1
100811514	2.6.1.1
100811518	2.5.1.32
100811525	2.7.1.26
100811525	3.1.3.102
100811526	3.2.1.21
100811528	1.2.1.44
100811534	1.10.3.2
100811537	1.14.13.8
100811540	1.2.1.68
100811544	1.2.1.18
100811544	1.2.1.27
100811545	5.6.2.3
100811550	3.1.2.4
100811552	3.4.24.64
100811555	1.14.13.168
100811561	3.2.1.21
100811567	2.7.11.1
100811574	3.1.1.97
100811576	5.3.99.3
100811577	6.1.1.12
100811587	2.7.7.48
100811593	3.1.3.16
100811596	2.7.11.1
100811599	4.1.1.36
100811603	7.3.2.7
100811605	3.1.3.16
100811609	2.1.1.150
100811616	5.2.1.13
100811618	6.3.4.4
100811619	2.4.1.43
100811625	3.6.1.5
100811634	1.11.1.7
100811639	5.6.2.3
100811641	1.11.1.7
100811642	3.1.1.5
100811653	2.7.11.1
100811656	4.2.1.33
100811656	4.2.1.35
100811671	2.4.1.207
100811673	2.2.1.2
100811680	2.7.1.107
100811698	3.6.5.4
100811700	2.4.1.263
100811706	6.2.1.1
100811706	6.2.1.2
100811714	3.1.3.16
100811718	1.1.1.100
100811722	2.7.1.49
100811722	2.7.4.7
100811722	2.5.1.3
100811724	2.7.11.1
100811727	1.14.14.90
100811727	1.14.14.89
100811728	2.3.1.199
100811735	3.2.1.4
100811750	3.5.3.12
100811751	3.4.16.2
100811753	2.7.4.6
100811755	2.3.2.5
100811774	1.14.11.51
100811774	4.2.99.18
100811776	2.3.2.27
100811783	2.3.2.27
100811787	3.1.1.98
100811790	2.3.2.27
100811794	3.2.1.78
100811801	1.16.3.1
100811802	1.3.1.102
100811820	1.13.11.12
100811824	3.1.3.4
100811833	1.10.3.2
100811834	2.7.11.1
100811850	2.1.1.311
100811858	3.2.1.114
100811862	2.7.11.24
100811863	6.3.2.17
100811884	3.2.1.21
100811886	2.7.8.13
100811891	1.2.1.3
100811892	7.6.2.1
100811898	1.1.99.39
100811904	1.14.11.2
100811918	2.3.2.27
100811922	3.1.3.43
100811923	2.7.11.31
100811930	1.13.11.24
100811939	2.3.2.27
100811943	3.1.3.16
100811955	4.2.1.3
100811962	3.6.1.52
100811976	5.4.99.12
100811978	4.2.1.1
100811993	1.14.14.164
100811995	5.6.1.7
100812003	2.7.7.7
100812010	3.1.3.16
100812016	2.3.2.27
100812023	2.3.2.27
100812031	2.4.1.15
100812031	3.1.3.12
100812050	2.4.2.58
100812082	1.11.1.7
100812102	1.14.14.90
100812102	1.14.14.89
100812116	2.4.1.15
100812116	3.1.3.12
100812119	4.2.3.46
100812124	4.2.1.1
100812130	4.1.1.36
100812135	3.1.3.62
100812135	3.1.3.80
100812137	3.1.3.43
100812138	2.3.2.23
100812151	7.2.2.10
100812153	1.11.1.7
100812156	3.2.1.55
100812160	2.3.2.27
100812162	1.14.15.17
100812163	1.11.1.7
100812170	3.2.1.4
100812173	2.1.1.368
100812178	3.4.14.5
100812184	2.3.2.26
100812187	3.5.1.1
100812187	3.4.19.5
100812188	1.14.14.91
100812197	1.10.3.3
100812198	3.4.22.41
100812201	4.1.1.15
100812202	2.7.2.4
100812202	1.1.1.3
100812203	1.17.7.2
100812219	4.1.1.31
100812235	3.2.1.96
100812243	1.1.1.79
100812243	1.1.1.81
100812246	2.3.2.27
100812259	2.7.11.1
100812265	2.1.1.10
100812280	3.4.21.92
100812287	2.3.3.8
100812294	2.3.2.5
100812309	1.11.1.7
100812316	2.7.11.1
100812319	2.4.2.38
100812326	3.1.3.16
100812330	3.2.1.22
100812332	6.1.1.16
100812336	1.10.3.2
100812337	1.3.1.102
100812340	2.5.1.18
100812341	2.5.1.6
100812345	6.1.1.1
100812354	4.4.1.13
100812377	4.1.1.21
100812378	2.5.1.115
100812378	2.5.1.116
100812398	5.3.1.1
100812402	2.2.1.6
100812415	1.11.1.7
100812431	3.2.1.21
100812447	2.8.4.3
100812448	6.3.5.2
100812453	6.1.1.4
100812459	7.6.2.1
100812478	1.11.1.7
100812480	2.1.1.37
100812489	1.14.14.147
100812490	2.4.1.173
100812491	1.1.1.324
100812492	1.13.11.53
100812492	1.13.11.54
100812499	1.8.5.7
100812502	2.5.1.18
100812506	2.7.7.6
100812509	2.3.1.48
100812541	2.7.1.148
100812548	7.1.3.1
100812549	3.5.1.53
100812552	2.3.2.24
100812559	1.6.2.2
100812560	2.7.1.4
100812565	5.1.3.2
100812583	2.7.7.9
100812594	3.2.1.67
100812604	1.2.3.14
100812613	1.11.1.7
100812619	1.14.13.8
100812627	3.4.19.12
100812632	5.2.1.8
100812639	3.2.1.119
100812640	3.2.1.4
100812642	3.1.4.4
100812643	2.3.1.158
100812652	6.1.1.3
100812653	3.5.4.26
100812653	1.1.1.193
100812658	2.7.4.8
100812659	3.2.1.2
100812677	2.3.1.30
100812679	4.1.1.36
100812681	3.4.19.1
100812684	3.1.3.11
100812688	2.1.1.150
100812696	2.3.1.51
100812703	3.2.1.55
100812709	2.3.2.27
100812733	2.5.1.61
100812740	2.1.1.228
100812745	6.2.1.3
100812753	1.3.1.88
100812756	3.1.1.11
100812761	2.7.7.6
100812763	1.1.1.86
100812768	2.1.1.4
100812784	3.4.19.12
100812790	3.7.1.2
100812800	2.7.11.22
100812801	2.7.11.1
100812805	2.1.1.112
100812809	2.3.2.27
100812811	2.3.2.27
100812820	1.11.1.7
100812830	6.1.1.20
100812839	2.3.2.27
100812843	2.7.11.1
100812850	3.1.1.11
100812873	5.3.1.24
100812875	6.1.1.18
100812879	1.10.3.2
100812880	1.3.1.102
100812903	3.1.3.43
100812918	2.3.3.13
100812928	2.5.1.27
100812928	2.5.1.112
100812929	3.2.1.21
100812952	2.1.2.1
100812955	3.4.21.26
100812961	1.11.1.7
100812965	2.4.1.228
100812974	3.1.3.16
100812978	2.5.1.16
100812989	4.2.3.4
100813002	2.3.2.15
100813002	3.4.17.25
100813006	5.6.2.3
100813007	2.3.1.180
100813016	6.1.1.1
100813025	3.4.21.102
100813051	3.1.1.11
100813066	1.11.2.3
100813072	3.1.2.22
100813073	3.1.3.16
100813075	1.14.11.27
100813087	2.3.1.12
100813091	1.14.14.49
100813101	2.5.1.130
100813118	2.7.1.68
100813122	2.7.11.25
100813136	2.4.2.58
100813138	3.1.3.16
100813154	3.1.1.96
100813157	3.1.3.16
100813159	1.14.14.126
100813160	3.1.2.4
100813162	6.3.5.6
100813162	6.3.5.7
100813163	3.4.19.16
100813164	5.6.1.1
100813166	2.1.1.274
100813168	2.4.1.14
100813174	3.1.1.11
100813180	2.5.1.47
100813185	1.14.14.107
100813186	2.3.2.34
100813190	2.3.2.27
100813194	3.2.1.21
100813197	3.1.2.2
100813201	2.7.1.21
100813204	2.7.13.3
100813205	2.3.2.27
100813219	2.4.1.43
100813221	1.15.1.1
100813222	3.4.19.12
100813225	2.1.1.150
100813232	2.7.11.1
100813248	3.1.3.16
100813250	1.11.1.7
100813265	2.3.1.199
100813267	2.5.1.18
100813286	1.8.3.4
100813292	4.2.3.1
100813294	1.5.1.8
100813294	1.5.1.9
100813310	2.3.2.27
100813311	2.3.2.27
100813324	6.2.1.76
100813325	1.3.1.75
100813333	3.1.3.43
100813344	3.2.1.177
100813345	3.4.21.105
100813347	4.4.1.14
100813349	2.3.2.27
100813350	2.1.1.104
100813362	3.1.2.22
100813368	1.14.15.24
100813378	1.10.3.11
100813382	3.1.1.11
100813383	2.7.11.1
100813384	1.11.1.7
100813393	3.6.1.52
100813404	5.2.1.14
100813407	1.3.1.102
100813419	6.3.2.3
100813423	4.98.1.1
100813423	4.99.1.9
100813424	3.2.2.21
100813427	2.3.2.27
100813433	2.7.11.22
100813433	2.7.11.23
100813446	2.3.2.23
100813447	1.8.5.7
100813450	3.1.3.100
100813453	3.1.3.2
100813467	1.3.1.3
100813471	1.7.1.1
100813471	1.7.1.2
100813471	1.7.1.3
100813488	2.3.1.61
100813490	3.2.1.1
100813492	6.3.2.52
100813496	5.2.1.8
100813513	3.6.5.2
100813522	2.1.1.183
100813526	1.11.1.11
100813528	2.7.11.1
100813542	4.2.1.17
100813542	1.1.1.35
100813542	1.1.1.211
100813545	2.2.1.2
100813552	4.2.1.2
100813563	1.11.1.7
100813570	1.10.3.2
100813586	2.3.2.2
100813586	3.4.19.13
100813586	3.4.19.14
100813589	2.7.1.1
100813592	3.1.1.11
100813618	1.14.11.2
100813623	3.2.1.21
100813625	2.7.1.23
100813629	2.3.2.27
100813637	3.2.2.20
100813643	2.4.1.239
100813650	6.3.4.9
100813650	6.3.4.10
100813650	6.3.4.11
100813650	6.3.4.15
100813661	3.1.1.13
100813673	2.7.11.22
100813673	2.7.11.23
100813674	2.3.2.27
100813678	2.7.8.41
100813692	2.1.1.192
100813693	2.7.11.1
100813706	1.1.1.195
100813740	3.1.3.43
100813742	2.4.1.207
100813744	3.1.4.3
100813745	2.3.2.27
100813746	3.2.1.166
100813755	4.2.1.96
100813761	2.5.1.27
100813761	2.5.1.112
100813763	3.1.3.16
100813765	7.6.2.4
100813768	2.7.11.1
100813779	3.4.11.18
100813780	2.4.1.111
100813783	1.1.1.184
100813783	1.1.1.189
100813783	1.1.1.197
100813786	2.3.2.27
100813792	3.1.3.16
100813809	2.7.1.107
100813815	3.4.19.12
100813821	1.2.1.88
100813832	4.1.1.35
100813835	5.2.1.8
100813836	7.6.2.1
100813841	7.2.2.10
100813857	2.7.7.7
100813868	2.3.1.199
100813874	2.1.1.207
100813880	2.4.1.207
100813899	2.4.2.39
100813906	2.3.3.9
100813918	2.7.10.1
100813918	2.7.11.1
100813933	1.2.4.1
100813942	2.3.1.48
100813950	2.7.11.1
100813966	2.3.2.27
100813982	7.6.2.1
100813983	1.14.13.168
100814004	3.2.1.21
100814009	3.1.3.7
100814025	7.1.1.2
100814043	1.1.1.31
100814043	1.1.1.59
100814059	2.7.11.1
100814067	1.11.1.7
100814069	2.5.1.43
100814078	1.1.1.37
100814079	2.7.11.2
100814081	2.7.11.1
100814083	2.7.7.6
100814084	3.4.21.92
100814085	2.7.11.1
100814091	1.11.1.7
100814107	2.3.1.51
100814110	2.4.2.30
100814127	5.6.2.7
100814128	1.10.3.2
100814134	2.7.6.5
100814139	1.1.1.62
100814139	1.1.1.330
100814147	1.1.1.418
100814148	1.13.11.69
100814148	1.13.11.70
100814183	2.7.2.8
100814185	4.2.2.23
100814188	2.7.11.1
100814191	3.1.2.14
100814191	3.1.2.21
100814192	2.7.1.4
100814193	3.1.3.3
100814197	3.1.1.13
100814201	3.4.19.12
100814207	2.7.11.22
100814207	2.7.11.23
100814223	1.14.14.86
100814224	3.4.19.12
100814233	2.1.1.274
100814237	6.2.1.12
100814262	2.4.1.12
100814263	2.7.11.22
100814263	2.7.11.23
100814267	2.4.1.351
100814279	3.1.3.48
100814280	2.4.1.32
100814293	2.3.2.27
100814294	3.1.1.23
100814316	2.7.7.41
100814337	3.2.1.78
100814366	1.4.4.2
100814368	4.2.2.2
100814370	3.2.1.4
100814384	2.3.2.27
100814392	1.10.3.2
100814399	1.13.11.51
100814410	1.13.11.12
100814422	2.7.11.25
100814425	1.1.1.37
100814433	3.1.2.22
100814438	2.7.11.22
100814439	3.4.19.12
100814455	1.11.1.7
100814459	2.3.1.133
100814465	3.5.1.108
100814467	1.1.1.184
100814467	1.1.1.189
100814467	1.1.1.197
100814475	2.7.11.1
100814486	3.1.4.4
100814501	2.7.11.1
100814518	4.2.3.5
100814521	1.3.1.72
100814541	2.7.4.8
100814542	3.1.3.16
100814543	2.5.1.58
100814545	3.2.1.4
100814548	2.4.1.21
100814590	1.14.11.67
100814593	2.6.1.1
100814603	1.3.1.83
100814603	1.3.1.111
100814614	3.6.1.52
100814637	2.2.1.7
100814642	1.16.1.7
100814644	6.1.1.10
100814646	5.2.1.14
100814659	2.3.1.225
100814660	1.3.1.22
100814660	1.3.1.94
100814667	7.6.2.2
100814676	3.5.1.16
100814679	4.2.2.2
100814682	2.6.1.117
100814705	2.1.1.214
100814708	3.3.2.6
100814719	3.2.1.39
100814721	4.2.2.23
100814736	2.7.7.80
100814736	2.8.1.11
100814740	3.2.1.21
100814744	3.1.3.5
100814744	3.1.3.6
100814757	1.2.1.11
100814759	2.3.1.15
100814762	2.7.7.6
100814772	3.1.3.16
100814779	1.10.3.2
100814780	3.2.2.20
100814783	2.3.2.27
100814788	3.2.1.26
100814799	3.1.3.43
100814802	1.15.1.1
100814805	5.6.2.3
100814810	1.14.17.4
100814818	3.2.1.52
100814854	5.6.2.7
100814880	4.2.3.27
100814885	2.3.1.51
100814897	1.1.1.27
100814908	2.3.2.27
100814910	2.7.7.27
100814915	5.3.1.9
100814918	2.3.1.286
100814918	2.3.1.313
100814926	1.10.3.2
100814927	1.6.5.9
100814929	7.1.2.2
100814934	2.7.11.22
100814934	2.7.11.23
100814944	2.3.2.27
100814952	2.4.1.15
100814952	3.1.3.12
100814957	4.2.3.48
100814964	1.11.1.7
100814965	6.2.1.3
100814972	2.7.4.3
100814976	2.7.11.1
100814987	3.1.1.11
100815015	3.1.1.11
100815038	1.8.1.8
100815042	2.7.11.1
100815045	2.7.11.1
100815062	4.2.2.2
100815070	4.1.2.13
100815086	3.6.5.5
100815091	2.3.1.30
100815115	2.1.1.297
100815125	5.3.3.5
100815135	1.14.14.137
100815142	1.11.1.7
100815146	2.4.1.263
100815147	2.5.1.18
100815153	3.2.1.22
100815158	1.11.1.7
100815166	1.1.1.1
100815173	5.6.2.6
100815181	2.6.1.96
100815194	2.3.1.286
100815194	2.3.1.313
100815210	3.5.2.3
100815229	4.4.1.15
100815230	3.1.2.4
100815240	2.1.1.320
100815244	2.5.1.16
100815245	3.1.3.16
100815246	1.6.5.5
100815247	2.3.2.27
100815248	2.3.2.27
100815255	3.6.1.13
100815255	3.6.1.16
100815255	3.6.1.53
100815256	2.5.1.87
100815268	3.2.1.21
100815272	3.1.1.11
100815274	6.6.1.1
100815278	2.7.1.11
100815285	2.1.3.2
100815291	3.2.1.14
100815295	1.14.14.48
100815299	2.1.1.386
100815320	2.7.11.1
100815324	7.2.2.12
100815324	7.2.2.21
100815328	4.2.1.96
100815330	2.5.1.47
100815336	1.14.17.4
100815340	2.7.1.150
100815345	5.6.2.6
100815350	1.11.1.7
100815357	3.1.3.12
100815364	1.14.99.29
100815376	1.15.1.1
100815377	1.3.5.1
100815381	4.1.1.65
100815396	3.1.4.4
100815405	3.4.19.12
100815409	2.1.1.354
100815417	2.1.2.1
100815436	2.4.1.12
100815441	1.14.11.9
100815448	2.3.2.27
100815453	1.10.3.2
100815457	2.3.1.225
100815477	1.13.11.58
100815480	1.1.1.34
100815484	6.2.1.4
100815484	6.2.1.5
100815501	3.1.1.116
100815508	6.1.1.15
100815510	2.5.1.79
100815512	2.5.1.1
100815512	2.5.1.10
100815512	2.5.1.29
100815529	1.13.11.24
100815533	4.3.2.10
100815540	2.3.2.27
100815547	7.6.2.1
100815550	1.13.11.58
100815564	2.7.4.24
100815565	3.1.3.16
100815575	2.3.2.27
100815584	3.1.3.91
100815600	2.3.1.51
100815624	4.6.1.19
100815626	2.3.2.31
100815640	1.14.14.126
100815644	5.3.1.8
100815647	2.1.1.274
100815649	1.2.1.13
100815651	2.7.11.31
100815654	1.11.1.7
100815660	2.7.11.31
100815662	7.2.2.10
100815664	3.2.1.1
100815666	5.3.4.1
100815671	1.11.1.7
100815672	1.10.3.2
100815677	4.2.2.23
100815682	3.2.1.22
100815697	2.7.11.24
100815703	2.7.1.159
100815708	1.11.1.7
100815717	2.7.11.1
100815721	2.7.11.1
100815725	3.1.3.16
100815749	3.1.3.62
100815749	3.1.3.80
100815763	2.7.1.32
100815763	2.7.1.82
100815785	1.1.1.418
100815799	3.6.5.4
100815801	2.7.7.19
100815803	3.1.1.112
100815810	3.4.21.89
100815822	2.7.1.40
100815836	3.1.1.11
100815844	1.6.2.4
100815852	3.1.3.16
100815855	4.6.1.19
100815856	3.4.19.12
100815860	7.4.2.8
100815878	4.1.1.130
100815887	2.3.1.199
100815891	1.1.1.49
100815891	1.1.1.363
100815900	2.4.2.30
100815902	3.1.3.43
100815908	2.3.1.23
100815908	2.3.1.67
100815916	1.16.3.1
100815917	5.2.1.8
100815922	2.4.1.67
100815923	2.3.2.27
100815928	2.3.2.27
100815931	1.4.1.14
100815934	2.7.7.6
100815936	2.3.2.27
100815937	2.1.1.79
100815943	3.1.3.11
100815952	1.6.5.2
100815953	3.13.2.1
100815971	2.4.1.12
100815979	3.1.3.12
100815982	2.3.2.27
100815985	1.2.1.70
100816002	6.5.1.1
100816003	1.3.1.42
100816008	2.4.2.38
100816011	2.5.1.18
100816018	2.4.99.18
100816036	3.1.1.11
100816038	6.3.4.5
100816053	2.4.1.128
100816056	1.11.1.7
100816060	2.7.11.1
100816064	1.1.1.2
100816067	1.1.1.62
100816067	1.1.1.330
100816069	2.4.1.144
100816075	2.2.1.2
100816085	1.23.5.1
100816093	3.1.1.3
100816093	3.1.1.13
100816093	3.1.1.4
100816093	2.3.1.51
100816122	1.3.5.6
100816125	7.2.1.3
100816136	2.3.2.27
100816144	2.7.1.107
100816146	1.14.19.2
100816146	1.14.19.11
100816146	1.14.19.26
100816150	2.7.2.11
100816150	1.2.1.41
100816153	3.1.1.5
100816157	2.7.11.1
100816161	2.3.2.31
100816167	6.3.4.2
100816171	2.1.1.319
100816176	5.6.2.6
100816187	2.7.11.1
100816206	1.14.11.13
100816209	2.7.1.48
100816213	2.1.2.1
100816233	2.5.1.25
100816254	2.7.11.31
100816256	4.2.2.2
100816262	3.1.3.16
100816277	1.2.4.2
100816294	3.1.3.2
100816306	4.3.3.6
100816309	1.1.1.441
100816313	3.1.4.3
100816314	3.1.2.6
100816315	5.4.99.30
100816319	3.2.1.6
100816336	2.1.1.282
100816351	3.5.4.16
100816365	3.2.1.2
100816378	2.3.1.30
100816382	2.3.1.199
100816430	2.7.6.1
100816439	2.3.3.13
100816441	2.3.2.27
100816443	4.1.1.35
100816446	2.7.11.1
100816447	1.6.2.2
100816448	2.3.2.27
100816455	5.6.2.7
100816457	2.3.2.27
100816459	1.11.1.7
100816467	2.7.1.138
100816487	1.11.1.7
100816495	3.4.21.105
100816503	3.1.1.11
100816517	7.3.2.7
100816525	3.1.3.16
100816530	3.4.21.105
100816533	2.4.2.38
100816555	2.4.1.360
100816558	2.7.11.1
100816560	1.16.1.7
100816564	3.4.19.12
100816566	1.5.99.12
100816571	3.2.1.113
100816578	6.2.1.3
100816580	1.11.1.7
100816594	1.2.1.3
100816602	2.5.1.6
100816614	6.6.1.1
100816616	3.13.1.1
100816625	2.7.11.17
100816628	1.14.11.2
100816630	2.3.2.27
100816642	2.4.1.15
100816642	3.1.3.12
100816664	3.4.19.12
100816668	2.3.2.27
100816674	2.7.12.1
100816684	1.1.1.23
100816688	1.1.1.42
100816689	1.17.1.4
100816689	1.17.3.2
100816696	1.6.3.5
100816700	7.6.2.2
100816705	3.2.1.21
100816716	1.14.18.11
100816737	1.2.4.1
100816740	2.7.1.4
100816744	3.1.1.32
100816757	2.7.1.105
100816757	3.1.3.46
100816763	6.1.1.15
100816775	1.1.1.284
100816775	1.1.1.1
100816791	3.4.19.12
100816810	1.1.1.31
100816815	1.5.99.12
100816829	1.14.20.6
100816834	1.14.11.12
100816852	2.7.11.37
100816854	1.1.1.418
100816859	2.7.11.1
100816864	2.3.2.27
100816868	5.2.1.8
100816876	2.7.7.23
100816876	2.7.7.83
100816879	1.6.5.4
100816880	1.13.11.58
100816893	7.2.2.8
100816896	2.3.1.191
100816901	1.1.1.324
100816905	7.1.2.1
100816908	3.1.1.11
100816915	2.7.7.19
100816917	3.2.1.15
100816925	2.7.11.1
100816933	6.3.2.12
100816935	2.3.2.27
100816950	3.2.1.177
100816962	2.5.1.18
100816963	2.4.1.18
100816973	2.7.7.7
100816974	2.5.1.144
100816982	2.7.7.8
100816988	2.5.1.16
100816992	1.14.11.12
100816997	2.3.1.199
100817017	2.1.1.11
100817020	7.6.2.1
100817029	4.1.1.50
100817030	1.11.1.7
100817062	2.1.1.368
100817071	2.3.2.27
100817076	2.4.1.43
100817081	1.3.1.77
100817089	2.1.1.177
100817092	5.6.2.7
100817099	1.3.1.42
100817108	3.2.1.14
100817114	2.4.1.128
100817116	3.2.2.20
100817119	2.5.1.32
100817128	1.1.1.62
100817128	1.1.1.330
100817144	3.2.1.152
100817153	7.1.1.2
100817154	4.1.1.37
100817155	4.2.1.139
100817157	2.4.1.207
100817168	3.2.1.207
100817174	2.6.1.85
100817183	2.7.7.108
100817195	3.5.1.3
100817198	2.7.1.107
100817200	1.13.11.92
100817201	2.7.7.13
100817216	1.1.1.79
100817228	2.3.3.8
100817230	2.3.1.51
100817233	1.14.11.33
100817238	3.2.1.1
100817242	2.3.1.15
100817242	2.3.1.198
100817249	2.7.11.1
100817266	2.7.1.1
100817268	3.1.1.3
100817268	3.1.1.13
100817268	3.1.1.4
100817268	2.3.1.51
100817287	3.1.1.32
100817288	2.5.1.27
100817288	2.5.1.112
100817289	2.7.11.22
100817289	2.7.11.23
100817293	3.1.1.112
100817294	3.2.1.51
100817298	2.4.1.32
100817305	2.5.1.18
100817321	2.7.11.1
100817332	2.7.1.49
100817332	2.7.4.7
100817332	2.5.1.3
100817359	3.1.3.2
100817367	7.2.2.10
100817372	2.7.11.1
100817375	2.1.1.56
100817379	2.7.7.7
100817381	2.4.1.43
100817383	3.5.1.14
100817401	4.4.1.14
100817405	1.1.1.206
100817414	3.5.2.9
100817415	3.1.3.7
100817415	3.1.3.57
100817417	5.6.2.7
100817419	2.3.1.97
100817424	2.4.1.242
100817430	2.3.1.45
100817431	7.2.2.8
100817433	2.7.7.79
100817441	2.3.2.27
100817449	3.1.3.16
100817454	1.4.3.21
100817457	4.1.3.4
100817460	2.7.11.1
100817464	1.11.1.24
100817468	1.10.3.2
100817473	1.4.3.21
100817476	3.2.1.45
100817485	3.4.17.21
100817490	2.4.2.17
100817492	6.2.1.45
100817506	5.6.2.6
100817521	1.1.1.284
100817521	1.1.1.1
100817525	3.4.21.89
100817526	2.3.2.27
100817530	2.7.7.4
100817530	2.7.1.25
100817534	2.1.1.41
100817540	1.11.1.7
100817549	5.6.2.7
100817557	3.1.1.98
100817565	2.7.11.1
100817567	7.2.2.12
100817567	7.2.2.21
100817577	1.2.4.1
100817582	2.3.2.27
100817591	3.1.3.25
100817591	3.1.3.93
100817607	6.3.3.1
100817622	1.11.1.7
100817623	2.3.2.27
100817632	2.7.7.60
100817635	5.6.2.4
100817637	2.7.11.1
100817645	2.4.1.128
100817655	2.7.11.1
100817655	4.6.1.2
100817686	4.2.1.139
100817688	2.1.1.37
100817700	1.6.5.5
100817701	1.2.1.3
100817713	2.7.11.1
100817721	1.2.1.68
100817732	4.2.1.109
100817732	3.1.3.77
100817736	2.7.4.24
100817751	2.3.2.27
100817761	5.6.2.6
100817791	5.1.3.1
100817795	2.7.11.1
100817810	2.3.2.23
100817818	4.6.1.19
100817820	3.1.1.32
100817825	3.1.1.112
100817828	3.2.1.15
100817829	7.6.2.2
100817852	1.1.1.49
100817852	1.1.1.363
100817853	6.2.1.8
100817858	2.7.11.22
100817858	2.7.11.23
100817869	3.2.1.37
100817871	2.3.2.27
100817874	2.4.1.207
100817884	2.3.1.199
100817900	2.3.1.308
100817906	6.1.1.7
100817913	3.4.19.12
100817915	3.1.4.11
100817919	2.3.2.27
100817922	6.3.1.2
100817924	3.1.1.11
100817929	3.4.19.12
100817945	4.2.1.59
100817947	1.3.1.105
100817949	1.1.1.95
100817949	1.1.1.399
100817960	2.7.11.1
100817974	3.2.1.78
100817975	2.7.11.37
100817986	3.7.1.2
100818002	2.1.1.85
100818004	1.14.14.179
100818013	3.1.2.22
100818016	2.7.7.13
100818020	4.1.99.5
100818028	2.2.1.1
100818033	2.3.2.27
100818036	3.1.2.22
100818039	3.2.2.27
100818043	7.1.2.1
100818046	1.1.1.441
100818061	2.1.1.41
100818062	2.4.1.159
100818063	3.2.1.2
100818065	2.4.1.1
100818067	1.17.7.4
100818071	5.1.3.6
100818086	3.6.1.52
100818087	2.7.1.138
100818088	1.14.11.13
100818103	1.7.1.1
100818103	1.7.1.2
100818103	1.7.1.3
100818109	2.3.1.23
100818109	2.3.1.67
100818113	2.1.1.127
100818113	2.1.1.259
100818126	2.7.11.1
100818146	3.1.1.98
100818153	2.4.1.351
100818173	2.4.1.128
100818176	1.11.1.7
100818180	2.3.3.8
100818188	3.1.2.4
100818193	2.7.1.40
100818208	1.3.1.42
100818219	1.1.1.40
100818241	3.2.2.27
100818242	2.5.1.47
100818255	3.6.1.21
100818268	7.1.2.1
100818273	2.3.2.27
100818276	2.4.2.7
